Title,Tier,Difficulty,OS,Category,URL,Scenario
MBCoin,🔴 VIP,Medium,CTF Challenge,Challenge (Forensics),https://app.hackthebox.com/challenges/MBCoin,獨立專題 CTF 解題挑戰（Forensics 領域實戰）
Rogue,🔴 VIP,Medium,CTF Challenge,Challenge (Forensics),https://app.hackthebox.com/challenges/Rogue,獨立專題 CTF 解題挑戰（Forensics 領域實戰）
GrandMonty,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/GrandMonty,獨立專題 CTF 解題挑戰（Web 領域實戰）
Triangles,🔴 VIP,Medium,CTF Challenge,Challenge (Misc),https://app.hackthebox.com/challenges/Triangles,獨立專題 CTF 解題挑戰（Misc 領域實戰）
Chainsmoker,🔴 VIP,Medium,CTF Challenge,Challenge (Misc),https://app.hackthebox.com/challenges/Chainsmoker,獨立專題 CTF 解題挑戰（Misc 領域實戰）
Reflection,🔴 VIP,Medium,CTF Challenge,Challenge (Forensics),https://app.hackthebox.com/challenges/Reflection,獨立專題 CTF 解題挑戰（Forensics 領域實戰）
Precious Guidance,🔴 VIP,Medium,CTF Challenge,Challenge (Forensics),https://app.hackthebox.com/challenges/Precious%20Guidance,獨立專題 CTF 解題挑戰（Forensics 領域實戰）
Seized,🔴 VIP,Medium,CTF Challenge,Challenge (Forensics),https://app.hackthebox.com/challenges/Seized,獨立專題 CTF 解題挑戰（Forensics 領域實戰）
Red Island,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/Red%20Island,獨立專題 CTF 解題挑戰（Web 領域實戰）
Mutation Lab,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/Mutation%20Lab,獨立專題 CTF 解題挑戰（Web 領域實戰）
Acnologia Portal,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/Acnologia%20Portal,獨立專題 CTF 解題挑戰（Web 領域實戰）
Trick or Deal,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Trick%20or%20Deal,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Bon-nie-appetit,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Bon-nie-appetit,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Sabotage,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Sabotage,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Hellhound,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Hellhound,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
MOVs Like Jagger,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/MOVs%20Like%20Jagger,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Find Marher's Secret,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Find%20Marher's%20Secret,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Down the Rabinhole,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Down%20the%20Rabinhole,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
One Step Closer,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/One%20Step%20Closer,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Teleport,🔴 VIP,Medium,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/Teleport,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
Indefinite,🔴 VIP,Medium,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/Indefinite,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
LightningFast,🟢 FREE,Medium,CTF Challenge,Challenge (GamePwn),https://app.hackthebox.com/challenges/LightningFast,獨立專題 CTF 解題挑戰（GamePwn 領域實戰）
PTRACE_NOPEEKING,🔴 VIP,Medium,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/PTRACE_NOPEEKING,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
CubeBreaker,🔴 VIP,Medium,CTF Challenge,Challenge (GamePwn),https://app.hackthebox.com/challenges/CubeBreaker,獨立專題 CTF 解題挑戰（GamePwn 領域實戰）
Coffee Invocation,🟢 FREE,Medium,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/Coffee%20Invocation,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
Malception,🔴 VIP,Medium,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/Malception,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
Userland City,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/Userland%20City,獨立專題 CTF 解題挑戰（Web 領域實戰）
InfiniteDoge,🟢 FREE,Medium,CTF Challenge,Challenge (GamePwn),https://app.hackthebox.com/challenges/InfiniteDoge,獨立專題 CTF 解題挑戰（GamePwn 領域實戰）
Iterative Virus,🔴 VIP,Medium,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/Iterative%20Virus,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
Fancy names,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Fancy%20names,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Shamir's Secret,🟢 FREE,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Shamir's%20Secret,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
ExpressionalRebel,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/ExpressionalRebel,獨立專題 CTF 解題挑戰（Web 領域實戰）
Red Failure,🟢 FREE,Medium,CTF Challenge,Challenge (Forensics),https://app.hackthebox.com/challenges/Red%20Failure,獨立專題 CTF 解題挑戰（Forensics 領域實戰）
Birds of randomness,🟢 FREE,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Birds%20of%20randomness,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Login Simulator,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Login%20Simulator,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
SAW,🟢 FREE,Medium,CTF Challenge,Challenge (Mobile),https://app.hackthebox.com/challenges/SAW,獨立專題 CTF 解題挑戰（Mobile 領域實戰）
Arms roped,🟢 FREE,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Arms%20roped,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Insane Bolt,🔴 VIP,Medium,CTF Challenge,Challenge (Misc),https://app.hackthebox.com/challenges/Insane%20Bolt,獨立專題 CTF 解題挑戰（Misc 領域實戰）
Sigma Technology,🔴 VIP,Medium,CTF Challenge,Challenge (AI/ML),https://app.hackthebox.com/challenges/Sigma%20Technology,獨立專題 CTF 解題挑戰（AI/ML 領域實戰）
SteamCoin,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/SteamCoin,獨立專題 CTF 解題挑戰（Web 領域實戰）
Tree of Danger,🔴 VIP,Medium,CTF Challenge,Challenge (Misc),https://app.hackthebox.com/challenges/Tree%20of%20Danger,獨立專題 CTF 解題挑戰（Misc 領域實戰）
The Vault,🔴 VIP,Medium,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/The%20Vault,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
Oracle Leaks,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Oracle%20Leaks,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Robot Factory,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Robot%20Factory,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Strike Back,🔴 VIP,Medium,CTF Challenge,Challenge (Forensics),https://app.hackthebox.com/challenges/Strike%20Back,獨立專題 CTF 解題挑戰（Forensics 領域實戰）
knote,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/knote,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Kernel Adventures: Part 2,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Kernel%20Adventures:%20Part%202,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
BFD56,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/BFD56,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Vipère,🔴 VIP,Medium,CTF Challenge,Challenge (Misc),https://app.hackthebox.com/challenges/Vipère,獨立專題 CTF 解題挑戰（Misc 領域實戰）
Auth-or-out,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Auth-or-out,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
TwoDots Horror,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/TwoDots%20Horror,獨立專題 CTF 解題挑戰（Web 領域實戰）
mysterybox,🟢 FREE,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/mysterybox,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
WAFfle-y Order,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/WAFfle-y%20Order,獨立專題 CTF 解題挑戰（Web 領域實戰）
SeeTheSharpFlag,🔴 VIP,Medium,CTF Challenge,Challenge (Mobile),https://app.hackthebox.com/challenges/SeeTheSharpFlag,獨立專題 CTF 解題挑戰（Mobile 領域實戰）
Lost Modulus Again,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Lost%20Modulus%20Again,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
signup,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/signup,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
PersistenceIsFutile,🟢 FREE,Medium,CTF Challenge,Challenge (Forensics),https://app.hackthebox.com/challenges/PersistenceIsFutile,獨立專題 CTF 解題挑戰（Forensics 領域實戰）
Project Power,🟢 FREE,Medium,CTF Challenge,Challenge (Hardware),https://app.hackthebox.com/challenges/Project%20Power,獨立專題 CTF 解題挑戰（Hardware 領域實戰）
Trace,🟢 FREE,Medium,CTF Challenge,Challenge (Hardware),https://app.hackthebox.com/challenges/Trace,獨立專題 CTF 解題挑戰（Hardware 領域實戰）
Composition,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Composition,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
echoland,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/echoland,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Secret Treasures,🟢 FREE,Medium,CTF Challenge,Challenge (Hardware),https://app.hackthebox.com/challenges/Secret%20Treasures,獨立專題 CTF 解題挑戰（Hardware 領域實戰）
Broken Decryptor,🟢 FREE,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Broken%20Decryptor,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Bare Metal,🟢 FREE,Medium,CTF Challenge,Challenge (Hardware),https://app.hackthebox.com/challenges/Bare%20Metal,獨立專題 CTF 解題挑戰（Hardware 領域實戰）
Toxin,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Toxin,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Antidote,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Antidote,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Query,🔴 VIP,Medium,CTF Challenge,Challenge (Misc),https://app.hackthebox.com/challenges/Query,獨立專題 CTF 解題挑戰（Misc 領域實戰）
Rookie Mistake,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Rookie%20Mistake,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Fibopadcci,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Fibopadcci,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Prison Escape,🟢 FREE,Medium,CTF Challenge,Challenge (Hardware),https://app.hackthebox.com/challenges/Prison%20Escape,獨立專題 CTF 解題挑戰（Hardware 領域實戰）
baby sql,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/baby%20sql,獨立專題 CTF 解題挑戰（Web 領域實戰）
nginxatsu,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/nginxatsu,獨立專題 CTF 解題挑戰（Web 領域實戰）
LostKey,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/LostKey,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
What does the f say?,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/What%20does%20the%20f%20say?,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Mr. Burns,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/Mr.%20Burns,獨立專題 CTF 解題挑戰（Web 領域實戰）
breaking grad,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/breaking%20grad,獨立專題 CTF 解題挑戰（Web 領域實戰）
Bounty Head,🟢 FREE,Medium,CTF Challenge,Challenge (Hardware),https://app.hackthebox.com/challenges/Bounty%20Head,獨立專題 CTF 解題挑戰（Hardware 領域實戰）
Outrun,🟢 FREE,Medium,CTF Challenge,Challenge (Hardware),https://app.hackthebox.com/challenges/Outrun,獨立專題 CTF 解題挑戰（Hardware 領域實戰）
baby ninja jinja,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/baby%20ninja%20jinja,獨立專題 CTF 解題挑戰（Web 領域實戰）
Space,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Space,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Nostalgia,🟢 FREE,Medium,CTF Challenge,Challenge (GamePwn),https://app.hackthebox.com/challenges/Nostalgia,獨立專題 CTF 解題挑戰（GamePwn 領域實戰）
Missing in Action,🔴 VIP,Medium,CTF Challenge,Challenge (OSINT),https://app.hackthebox.com/challenges/Missing%20in%20Action,獨立專題 CTF 解題挑戰（OSINT 領域實戰）
wafwaf,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/wafwaf,獨立專題 CTF 解題挑戰（Web 領域實戰）
Console,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/Console,獨立專題 CTF 解題挑戰（Web 領域實戰）
Under Construction,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/Under%20Construction,獨立專題 CTF 解題挑戰（Web 領域實戰）
Kernel Adventures: Part 1,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Kernel%20Adventures:%20Part%201,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
interdimensional internet,🔴 VIP,Medium,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/interdimensional%20internet,獨立專題 CTF 解題挑戰（Web 領域實戰）
Headache,🔴 VIP,Medium,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/Headache,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
Debugme,🟢 FREE,Medium,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/Debugme,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
Cryptohorrific,🔴 VIP,Medium,CTF Challenge,Challenge (Mobile),https://app.hackthebox.com/challenges/Cryptohorrific,獨立專題 CTF 解題挑戰（Mobile 領域實戰）
Keep Tryin',🔴 VIP,Medium,CTF Challenge,Challenge (Forensics),https://app.hackthebox.com/challenges/Keep%20Tryin',獨立專題 CTF 解題挑戰（Forensics 領域實戰）
Dream Diary: Chapter 1,🔴 VIP,Medium,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Dream%20Diary:%20Chapter%201,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Deadly Arthropod,🔴 VIP,Medium,CTF Challenge,Challenge (Forensics),https://app.hackthebox.com/challenges/Deadly%20Arthropod,獨立專題 CTF 解題挑戰（Forensics 領域實戰）
Ebola Virus,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Ebola%20Virus,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Infinite Descent,🔴 VIP,Medium,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Infinite%20Descent,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Pseudo,🔴 VIP,Medium,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/Pseudo,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
Monstrosity,🔴 VIP,Medium,CTF Challenge,Challenge (OSINT),https://app.hackthebox.com/challenges/Monstrosity,獨立專題 CTF 解題挑戰（OSINT 領域實戰）
Bombs Landed,🔴 VIP,Medium,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/Bombs%20Landed,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
ZaZamarin,🟢 FREE,Hard,CTF Challenge,Challenge (Mobile),https://app.hackthebox.com/challenges/ZaZamarin,獨立專題 CTF 解題挑戰（Mobile 領域實戰）
Conga Curse,🟢 FREE,Hard,CTF Challenge,Challenge (Coding),https://app.hackthebox.com/challenges/Conga%20Curse,獨立專題 CTF 解題挑戰（Coding 領域實戰）
Lazarus - Rewind 2,🟢 FREE,Hard,CTF Challenge,Challenge (Quantum),https://app.hackthebox.com/challenges/Lazarus%20-%20Rewind%202,獨立專題 CTF 解題挑戰（Quantum 領域實戰）
Lazarus - Rewind 1,🟢 FREE,Hard,CTF Challenge,Challenge (Blockchain),https://app.hackthebox.com/challenges/Lazarus%20-%20Rewind%201,獨立專題 CTF 解題挑戰（Blockchain 領域實戰）
Space Ops,🟢 FREE,Hard,CTF Challenge,Challenge (Satellite),https://app.hackthebox.com/challenges/Space%20Ops,獨立專題 CTF 解題挑戰（Satellite 領域實戰）
Chaogen,🟢 FREE,Hard,CTF Challenge,Challenge (Coding),https://app.hackthebox.com/challenges/Chaogen,獨立專題 CTF 解題挑戰（Coding 領域實戰）
Surprise Factor,🟢 FREE,Hard,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/Surprise%20Factor,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Invisible Theft,🟢 FREE,Hard,CTF Challenge,Challenge (Forensics),https://app.hackthebox.com/challenges/Invisible%20Theft,獨立專題 CTF 解題挑戰（Forensics 領域實戰）
Threadweaver,🟢 FREE,Hard,CTF Challenge,Challenge (Pwn),https://app.hackthebox.com/challenges/Threadweaver,獨立專題 CTF 解題挑戰（Pwn 領域實戰）
Kernel Monarch,🟢 FREE,Hard,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/Kernel%20Monarch,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
Resizer,🟢 FREE,Hard,CTF Challenge,Challenge (Web),https://app.hackthebox.com/challenges/Resizer,獨立專題 CTF 解題挑戰（Web 領域實戰）
MadMath,🟢 FREE,Hard,CTF Challenge,Challenge (Crypto),https://app.hackthebox.com/challenges/MadMath,獨立專題 CTF 解題挑戰（Crypto 領域實戰）
Infinity Bank,🟢 FREE,Hard,CTF Challenge,Challenge (Mobile),https://app.hackthebox.com/challenges/Infinity%20Bank,獨立專題 CTF 解題挑戰（Mobile 領域實戰）
dudidudida,🟢 FREE,Hard,CTF Challenge,Challenge (Reversing),https://app.hackthebox.com/challenges/dudidudida,獨立專題 CTF 解題挑戰（Reversing 領域實戰）
Dressrosa Reactor,🟢 FREE,Hard,CTF Challenge,Challenge (ICS),https://app.hackthebox.com/challenges/Dressrosa%20Reactor,獨立專題 CTF 解題挑戰（ICS 領域實戰）
